Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDD53,515.237340197,1
FDW15,2140.46828722,7
NCT53,2304.61052224,7
NCG55,3211.34225173,5
FDD48,1635.47344188,6
FDG47,4145.68331765,9
FDI21,872.847209202,2
FDT27,3388.14973858,2
DRO35,1672.82408531,1
FDD33,3242.82482472,2
FDC04,3510.62566358,6
FDY34,2424.96009224,1
DRJ49,2267.53729452,9
FDE05,2492.29245377,9
FDU31,3237.99451223,2
NCN19,4349.37617348,5
FDK56,4121.78002927,5
FDK58,1478.67800857,2
NCJ42,1461.79771551,6
FDZ34,4308.46470032,5
FDA52,3138.59833204,3
NCR29,690.965466047,1
FDT48,2883.75264677,6
DRJ51,2510.93630849,4
NCS54,2835.76779411,8
FDV01,2182.58125375,6
DRG51,4032.57281023,5
NCG42,1835.0255911,1
FDA51,1848.69226451,9
FDV19,1154.4802917,0
NCT18,2566.51287869,7
NCS41,2615.21457771,7
FDO03,3597.38164938,8
FDL12,-543.335590689,0
FDY37,942.407115977,0
FDI58,1657.5018841,9
FDT28,2845.49901254,3
NCC42,752.598602876,0
FDO01,1923.02234541,2
FDJ02,2148.9011778,1
FDQ04,1222.3442947,3
DRL47,1794.56426698,1
FDZ32,1551.34913844,6
FDC35,2843.03411332,6
FDX14,938.259806111,7
FDZ35,1527.16102261,1
FDL14,2272.91815717,1
FDO04,1133.94629564,9
DRK11,2229.20705489,2
FDB44,3844.64099755,3
FDZ50,3018.40478479,9
FDI12,2792.9712218,5
FDU43,3448.13039314,2
FDD58,119.062481035,0
FDB27,2791.95726266,2
FDB04,1958.24200755,3
NCO17,1579.2960222,1
FDL12,689.076169167,2
DRJ13,2664.22850753,9
FDD57,1376.52592451,7
FDW19,1610.12569609,6
DRD27,2220.58936674,3
FDH27,3649.81272178,5
NCW30,5421.64892539,5
FDR40,1963.91236848,3
FDG05,2191.35419824,1
NCY41,-378.434883761,4
FDI38,3827.70537006,3
FDR20,869.197198061,8
FDE09,1569.35541678,2
FDN50,715.826778621,4
DRF27,2227.12601818,7
DRF51,276.84173772,1
NCO02,109.962326932,4
FDB51,2452.0636241,5
FDJ50,719.672341228,1
FDN52,1057.45014684,1
FDX14,977.198922337,1
FDT27,2673.18454549,4
FDV10,506.68810934,1
FDU33,708.849651727,8
FDU58,2984.43139798,8
NCP42,4444.78125956,5
FDL51,4726.23218234,5
DRH15,2115.84949994,5
FDU16,1200.29778902,2
FDW15,2148.76624268,2
FDQ44,1728.03673256,7
NCI06,4170.19019889,5
DRK23,2912.39025433,4
FDC28,1517.92729227,6
NCY17,-319.536376275,4
NCV05,2959.11897341,3
FDM34,1092.65084116,4
DRD60,4264.52596978,5
FDT38,1411.69940425,8
FDQ57,2839.28327703,3
FDE59,2005.22731843,5
NCM43,2609.05867967,8
DRI51,2863.7522117,9
NCG30,1627.85420993,2
NCK54,1621.78915165,6
FDQ16,836.925925213,4
FDI36,2839.96540159,1
FDX16,3683.87271098,5
FDA34,2777.37425954,8
FDJ48,4328.82638981,3
FDU47,1894.39772049,6
FDS39,2311.59324765,8
FDD11,3902.34207252,8
FDM16,2677.60195909,5
FDU56,3377.86170497,3
FDQ32,1765.23649723,2
DRK35,462.090210767,1
FDA58,3655.77830113,9
DRG48,1455.78332774,4
FDT59,2238.00893519,0
FDQ31,560.313124036,4
FDS51,1619.14958133,3
FDW32,2765.9315518,5
FDI15,5275.86863074,5
NCV30,779.768464458,2
DRG25,3139.10625248,9
FDT02,421.228534397,1
FDO33,3124.44809685,5
FDP38,688.37125329,6
FDZ45,2794.33364012,6
NCA54,4187.40847574,5
FDU33,467.598271914,2
FDN58,3394.39517578,2
FDI05,932.11746411,7
FDM57,375.8544004,4
NCS42,2792.69529155,5
FDB57,3280.07544556,7
FDC03,2817.28149327,7
FDZ58,1656.73811881,1
NCK29,1603.31893844,7
NCR53,3055.90227768,7
FDE26,3602.88270135,5
FDU52,2550.79052057,9
FDE41,2775.30044731,5
FDU38,3418.64867315,3
FDA52,2427.24901236,2
FDW46,1123.67021817,8
DRI59,3282.89448478,6
FDT38,1146.11491956,6
FDL33,3484.93175337,3
FDQ01,5119.49880177,5
FDJ08,2877.61433546,8
FDQ47,664.399465817,9
NCZ18,3384.08641457,1
FDE29,636.488567554,2
FDF10,3541.28425249,5
FDC48,1582.50854424,9
FDY58,3288.45406858,1
NCX30,2446.97458549,0
FDV11,2505.86828222,1
FDT46,903.623723885,8
DRD01,54.0155874696,4
FDQ11,3715.26274595,1
NCM41,1282.29092346,2
NCC55,387.764472197,1
FDG45,4554.68078781,5
NCQ54,2814.23775893,9
FDM34,1777.37745118,7
FDD17,2772.32556503,4
FDN38,5199.38753635,5
FDB53,2681.06076282,3
NCL06,3736.52203672,6
NCV18,239.855114531,4
FDX25,2499.21364477,1
FDB39,987.552674329,8
FDC33,3224.31688722,9
NCO14,1336.96047758,3
FDA58,4930.89357022,5
NCQ02,2725.4951611,2
NCR53,3091.82837192,2
FDN52,1363.70677037,8
FDG26,3964.26813115,8
FDE23,2230.94261065,5
DRI37,684.157417696,1
DRH37,3154.12649575,3
FDO01,1890.15511831,6
FDK45,1989.31016953,9
FDP23,3539.15141885,9
FDM33,3086.79220176,6
FDD36,1730.95748161,2
FDL56,1032.57360586,2
FDT27,2185.63628007,0
FDG52,528.034238371,2
NCL42,3516.5209012,6
DRJ24,2819.32727547,8
FDV38,839.236789583,8
FDT35,2408.04316504,7
FDY51,3085.34673496,7
FDC37,1501.88692576,2
NCP43,2592.8358299,1
FDO33,1482.20816923,7
FDW04,2632.98632587,3
NCC31,2485.81185011,8
FDK22,3523.14927363,9
FDJ50,762.194010435,2
FDV13,1306.52874181,2
DRL60,2217.874902,2
FDW03,1529.24379787,2
FDY27,2568.2192605,6
FDB39,2334.48478068,5
FDU59,2231.88202262,7
FDZ57,2254.65989117,9
FDO21,3729.11643866,9
FDS43,3455.66137324,3
FDU28,1423.69653278,0
FDC51,668.552383327,0
FDW16,136.858491256,0
FDP32,452.156653052,0
FDB60,2161.72373752,4
NCQ30,1953.10184906,8
FDD26,3036.82974156,9
FDI44,950.54671628,7
DRH23,802.925436291,8
FDO44,1712.56744265,8
FDG04,3000.54139849,8
FDM32,2909.6461194,5
FDM09,2376.37806065,1
FDZ47,1347.90463733,1
FDM40,3444.37239219,5
FDY48,1455.18431795,2
NCM30,477.924702976,7
FDX36,1878.43456007,0
DRF03,518.704534254,2
FDN51,4223.96182086,9
FDM57,1529.12585923,9
FDB35,1682.31718204,9
FDY13,2698.7952146,5
FDA37,1810.01826539,2
NCX53,2052.03708035,2
FDD59,1865.17874398,3
FDX10,-443.048658489,4
FDC03,3570.68185236,3
FDW43,3343.44266175,6
FDW10,2713.46329587,8
FDY14,5375.9862954,5
FDV43,514.152570395,7
FDO40,2141.45402863,1
FDP46,2806.98222771,5
NCE43,1519.97221799,4
FDD05,1730.41582156,6
FDJ60,1171.6262412,0
DRE27,1969.67299581,3
FDO11,3703.41550571,6
DRG11,3078.43374201,5
FDK33,1984.46205244,0
DRM23,2304.54719984,7
FDJ02,3766.52608464,5
NCZ05,1418.67447602,7
NCL30,1742.31086991,1
FDZ19,3167.430019,3
FDM45,2049.24470019,9
FDO36,2728.64032497,8
NCK31,672.039284588,7
DRJ37,2175.53858975,7
FDP24,2381.91555108,3
FDF46,1510.72444431,1
FDX46,73.6324774368,4
NCL18,2549.50749754,7
FDJ26,3028.17305759,1
FDJ07,1658.68478213,7
FDY15,2024.42714155,1
DRG01,1036.25821011,7
FDF58,918.099979959,7
FDZ14,1050.31520552,4
FDP31,1106.1192247,9
FDH45,463.787497774,1
FDA09,1096.84582085,0
FDW31,2902.48437565,6
FDA57,766.696647747,8
NCE55,2368.61118851,6
FDC17,2443.18423666,4
FDC59,869.398514301,1
FDA22,2306.54275566,1
FDK52,3179.91572956,6
NCM26,2441.18453171,8
NCT53,2358.98623841,6
FDW45,2873.64313311,3
NCI18,3243.83478798,6
FDE38,3103.38942228,3
FDF08,513.015750205,4
FDY58,2123.64399009,0
FDF58,242.329272733,4
FDX39,3058.95034235,2
FDB44,3468.65713433,9
FDF28,1821.17584592,1
FDE39,1647.72931234,1
FDT37,4434.69001149,3
FDZ45,2813.38688544,2
FDO40,2162.97324137,6
FDM57,2771.29767206,5
DRG36,2393.17291883,2
FDY36,-120.154680025,0
DRL60,3822.72259914,5
FDS25,616.537652376,4
DRF49,3160.59481786,5
FDP16,3552.40340372,7
FDS60,2999.12352572,9
FDU15,2153.60044777,5
FDK43,2064.07506821,8
FDN25,1051.10965008,8
FDE53,1876.04062206,9
FDB22,2080.9008643,1
FDE39,1700.47399033,2
FDX35,3269.6950513,6
NCG54,2732.59200703,9
FDH27,2049.00015577,6
NCK42,3130.62837874,1
FDS25,1792.82380341,9
FDI10,3206.84105521,3
FDU35,1344.02170324,6
FDI04,2861.01710227,2
DRK23,3627.7224981,6
FDB53,1117.46143499,4
FDY02,4149.90933853,9
FDM60,552.614300536,6
NCJ31,1851.2921646,0
DRP35,1735.61278871,2
NCQ30,2496.53629756,3
DRL11,1084.77441607,0
FDU01,2735.87342007,1
FDR39,2510.43253186,6
FDO08,2646.77507264,8
FDC02,3733.05298056,7
NCZ29,1736.94599375,6
FDF29,771.672442204,0
FDZ23,2699.59852901,2
NCU53,3100.38434838,3
NCW30,3768.51653082,1
NCM26,3826.56089598,5
FDV50,3202.2733839,5
FDW15,2485.4703675,9
FDI35,4221.02412982,5
FDO11,3682.78002309,2
FDN48,1498.20218056,8
NCA17,2495.00046972,9
NCN54,1089.67830811,1
FDP22,576.036136018,1
NCB54,1758.78604819,6
FDD08,480.141268323,7
DRM48,-928.377692807,0
FDG41,3149.69088876,5
FDE44,2021.89577346,5
FDE26,1970.67158519,6
NCS38,1465.17405958,1
NCJ54,4036.38370345,3
FDI40,477.493967404,4
FDN45,3855.01064895,3
FDU43,3734.62836076,8
FDI04,1608.70824159,0
NCC07,2240.51421101,3
NCC07,801.642614921,4
NCD18,3272.47457429,7
FDU55,3754.36225525,6
FDX59,421.835083501,6
FDR52,3113.49249028,9
NCP17,844.172021285,1
FDQ32,1758.36920983,7
NCT17,3071.03170045,9
FDO10,1237.37167909,9
FDE32,818.086842235,9
FDN44,2286.02196382,7
FDH02,1318.18643228,6
FDK60,1326.62436315,1
FDS24,485.789638996,4
FDL03,1742.00185936,0
FDB46,4628.89127699,5
FDO48,3674.57940894,9
FDZ39,1907.87364447,9
FDT02,2074.17802315,5
FDC50,1141.09440572,1
FDP39,622.286242189,6
DRG15,1537.40001538,3
FDP10,2054.11419041,3
FDF53,4192.49367306,5
FDN34,2468.37322326,7
FDK02,1580.40783042,7
FDC23,2552.26142476,7
FDJ10,1075.63191916,4
FDE53,1524.5317207,6
FDR25,3746.69866521,6
FDW50,2560.95628103,8
FDS09,1030.63492718,9
FDW49,1242.75578187,0
FDU51,2756.9086971,8
FDF28,2593.79553078,3
NCY30,3344.9560157,3
FDD44,3743.07652963,7
FDX09,2497.27646399,2
NCF30,1604.65911291,1
FDZ50,1902.52975952,4
FDW37,1077.77770683,1
FDD11,4075.77493563,9
DRH39,1732.70753893,3
FDA36,3096.03452163,9
NCG43,1591.7895956,9
FDF02,1343.34611095,6
FDP57,3004.14636796,5
NCE42,3391.36351458,2
NCR38,5135.10103648,5
FDP03,1058.9724769,4
FDO51,584.451286262,6
NCQ42,2052.75113088,8
NCM41,1509.23072382,8
FDH48,2756.07711175,5
DRF60,3674.90975764,8
FDJ27,1319.67501919,6
FDQ14,2101.98484469,1
FDN27,1660.09689996,2
NCQ02,3004.08530034,8
FDJ33,2108.20686257,9
FDP07,4343.38525579,5
DRE01,3682.26267455,9
FDU36,1391.30056733,7
FDL28,3319.13010592,2
NCX53,2284.71025095,8
FDZ39,1515.51708708,1
NCP42,2827.2185672,1
FDJ14,1154.43551117,6
FDK04,1098.82702131,9
NCC19,2695.05977721,2
FDS09,1410.79267135,3
FDZ02,1697.43592107,8
FDD35,2486.24295771,3
NCY42,2087.71606286,2
FDB05,3504.5985811,7
FDF20,2820.840341,6
NCO41,2140.32444768,3
FDC40,2709.40953652,5
FDV58,2688.17691606,7
FDZ57,1879.46286665,7
DRM35,2805.32257874,8
DRN36,2075.77893295,3
FDQ13,1463.31719354,8
DRO35,483.040632643,0
NCD43,1487.65633667,6
FDA51,2204.75282504,3
NCX17,4838.11233349,5
NCZ17,801.800383806,9
FDR11,3772.4292749,5
FDW34,3900.57463247,9
FDN50,1363.9444537,2
FDS09,879.589452165,8
FDS48,2936.526853,3
FDL44,2756.20157511,9
DRF48,3462.14492858,3
FDA14,2811.56965795,3
NCD30,1734.5677393,9
FDI16,564.651715488,2
NCG06,3752.36044979,6
DRZ24,1655.31984834,6
NCS17,1236.35183659,7
FDB37,3568.14886616,7
FDE10,1801.06145732,6
FDC57,2773.73015484,7
FDM12,3460.42106835,3
FDE24,2292.43179844,9
FDW22,3229.28632434,7
DRD01,2353.31915092,5
NCZ18,5031.0037944,5
FDN49,421.907571081,7
FDR22,1666.04950767,6
FDV08,-61.5023252147,4
FDY39,2948.01410187,8
FDV36,2186.45149769,9
FDO60,591.281301138,7
FDU04,3400.52775753,5
FDR20,2282.8019686,5
FDW19,909.676940153,4
FDU40,3178.01786817,9
FDK15,1254.42178703,7
DRF15,2209.08796413,6
FDQ25,2565.71550231,2
FDI48,8.66454268965,4
FDS49,1242.45137019,8
FDV22,2595.65125899,8
NCV42,1789.3231576,8
FDX26,2813.80516953,8
FDI33,2013.96957531,3
FDZ14,2131.70636258,9
FDG10,828.857903946,1
FDM38,1389.22076205,3
FDG26,5317.16863108,5
FDH46,1462.51911074,6
FDN13,1961.8151061,3
FDU57,2093.30114329,6
NCI06,2802.4123489,8
FDM38,656.663162455,7
NCG42,616.778870496,0
FDL39,2590.00657961,7
FDT31,2129.76397939,4
FDV59,3108.85105919,1
FDB49,1478.14932897,6
FDD58,1760.82731088,9
DRN59,823.590204603,8
FDX48,2626.43934521,9
FDQ11,4091.09734264,9
FDY12,957.871451892,9
FDQ11,3725.31562183,7
DRI11,1680.26096531,2
FDY32,3795.25048315,5
FDS51,816.653705485,7
FDR19,567.638667056,0
DRB13,3620.01017499,3
FDS21,909.163743905,6
FDQ40,2579.61732205,7
NCE55,2347.19916462,1
FDX43,3901.29253256,5
FDS12,1938.22195724,9
DRK01,2919.22677702,5
FDN25,755.680146304,2
FDB60,3082.29055229,8
FDQ13,1209.91621754,2
DRK13,2726.16656137,7
DRF25,1225.13126386,3
NCD42,-131.238017474,4
FDW25,1178.17491006,7
NCV29,4204.51660215,5
NCK42,3128.43258715,6
DRJ13,3860.26884553,5
DRD15,3371.64242694,2
FDM27,2071.70758242,7
FDZ50,3392.63708834,3
FDC04,3750.99418783,8
FDF50,3076.82438773,9
FDP15,3652.58868492,7
FDK46,3728.75790939,6
FDZ56,3199.9385405,3
FDY60,2499.39421867,9
FDB10,3373.69045594,6
FDR57,2290.81943941,7
FDU58,3132.64850792,9
FDH02,1565.9804505,8
FDP48,2653.58214979,1
FDI46,3585.93230518,6
FDW56,2712.81678723,1
NCM19,401.40024418,0
FDS50,4778.68732733,5
FDK24,461.107348595,1
FDO36,2531.43053342,2
FDK45,3231.02180966,5
NCL05,531.474252047,7
FDL32,2256.60227958,3
FDA28,2199.63476622,9
FDY36,1835.66411564,3
FDP32,2479.95684092,3
FDL50,2037.78025795,8
DRC24,2595.49290914,9
NCS18,1492.69029229,2
FDD16,1036.80888089,2
NCV18,1037.37715569,1
FDX07,2966.15339247,8
NCZ05,3030.87668572,5
NCI31,355.858558398,1
FDK14,1534.74210134,9
NCR06,591.579781471,7
NCF54,2837.62830653,9
DRG23,858.344828782,0
FDD53,799.621785532,8
NCM31,3521.00276397,5
FDT16,3833.17077829,2
FDR40,1193.30239929,6
DRG25,2715.12719537,2
FDT10,814.095248338,6
FDY32,2176.91059111,1
FDN50,1369.70712414,6
FDZ35,878.015253571,4
NCP54,1714.31658065,7
NCD07,1537.97586679,6
FDS02,3434.26481254,3
DRN59,1377.16464927,3
DRB24,2266.44660777,1
FDP37,3226.9331429,5
DRB01,3448.45757003,3
FDR47,2987.29403008,8
NCM31,699.38030255,0
NCF06,5389.14567481,5
NCV17,3477.9837926,5
FDS10,2944.16886162,9
FDN52,1102.59685796,6
FDZ48,1521.98490072,1
FDJ48,3961.9140479,9
DRB13,4478.3738609,5
FDV59,3124.37527105,2
FDL32,1470.50907186,6
FDZ12,1921.26525692,6
NCR06,2182.40798631,5
FDP51,1656.05391181,2
FDY22,1848.79447814,1
FDZ38,2882.44043191,9
NCO54,751.777937056,6
FDR23,2442.54723703,6
FDM38,1069.93820102,9
FDS25,1449.92254571,1
FDZ22,1127.17724655,1
FDZ20,3013.2665184,4
FDD45,-77.6884660312,0
FDN03,4074.12553758,9
NCW30,4037.85674399,8
FDY24,2251.41983616,5
FDJ26,2280.76055026,4
FDM15,2559.65956359,9
NCW54,2276.12372942,5
FDA23,1396.23033125,7
FDA39,-100.017897095,4
FDZ12,1953.30875967,2
NCB42,1923.53200059,8
FDL16,633.914835582,8
FDO24,1397.33555924,4
NCP42,3057.97970213,8
FDR19,2697.38656587,3
DRL01,3382.2152143,7
FDV37,3090.3665095,8
FDI41,887.603467058,0
FDF58,1266.03220608,9
NCF43,2746.16616211,3
FDN02,3292.13753348,9
NCP41,1538.70041511,6
NCY17,1976.31683998,5
FDL58,5442.57676595,5
NCA30,4144.65943126,5
FDE46,2936.97352557,3
FDY38,3257.67963158,6
NCH29,2950.67753479,5
FDO20,3533.58277438,7
FDP44,2178.09837345,3
FDM02,2841.65971335,5
FDJ14,2746.28091305,5
FDH04,177.962402509,0
DRK23,3894.78583719,8
NCW05,1547.39625795,8
FDF12,2407.09309308,9
FDL51,2398.65431436,4
FDN03,4460.50218292,3
DRJ37,2517.57846278,9
FDM12,1980.54774742,4
FDA16,3215.52537027,7
NCB07,2752.12338803,2
NCI17,340.789033825,4
FDR51,2195.59811458,8
FDJ55,3324.45269201,7
NCZ17,396.343132189,1
FDU25,807.374962388,1
NCG18,1469.09257873,7
DRM11,3756.09362471,2
FDH16,1253.10990328,6
FDZ04,1591.70943764,3
NCX53,2049.56514246,6
FDX38,2265.07048732,5
FDX09,2739.33832333,8
NCW05,2070.71439118,3
NCS41,2620.55584707,2
FDI26,2813.63554418,8
NCZ41,3335.88771105,5
NCK06,2027.05596576,8
FDX23,2982.59744664,5
NCA42,2509.50727187,8
FDC20,1124.98781725,9
DRC49,2787.75424755,3
FDX01,1665.71316128,1
FDC08,3205.06401297,7
FDC02,3704.17745195,2
FDK10,2612.48497257,7
DRC24,2217.99945095,1
FDW16,634.052766581,4
NCU06,3995.87428029,3
DRA59,2570.84551767,7
FDR24,545.495332852,4
DRL35,1359.905627,3
FDA49,1140.15597111,1
NCC55,652.578889513,8
DRD24,1395.63680146,4
NCE55,2752.44993912,9
FDT33,2465.94560882,7
NCT53,2312.2640587,1
FDS26,3934.5795202,8
FDL22,2024.32480826,3
FDP44,1444.73888275,2
FDC52,2996.15897134,3
FDI53,876.326865188,0
FDZ23,2943.16575731,8
NCT18,2562.35347795,1
FDR13,1966.44136567,8
FDB09,525.730411189,0
FDZ60,1379.61888877,1
FDB11,3463.77718484,8
FDC10,2434.87417348,3
FDW56,2738.74443146,6
FDK14,2771.6179348,5
DRE27,2826.59820977,5
FDA38,3517.7504455,2
FDT11,2785.99168529,7
FDP15,3646.27569695,6
FDV27,1259.89814926,6
FDS36,3185.44305532,5
FDY40,2206.95036996,5
NCF19,1035.89680129,9
FDF53,2584.44223186,7
FDS14,3833.35704894,5
FDE56,950.85265062,8
FDZ19,2461.23563678,6
FDZ46,1507.12479099,1
FDR16,3260.98649573,8
FDG29,1266.58940061,3
NCE30,2980.24766525,2
FDZ40,949.450778469,8
FDG58,2939.93901533,3
DRH03,1347.92290162,1
FDZ47,1366.80188777,7
FDV04,2872.56287666,3
FDZ10,2525.50532022,3
FDG46,1651.43867679,2
NCF07,1388.05436736,7
FDY44,2875.87077957,6
FDB21,3312.47155592,1
FDS20,2596.91071489,6
FDS49,1414.27092175,9
FDX55,4752.81978354,5
NCQ02,3485.36228701,3
FDR25,3704.52777493,1
DRG39,742.008151492,7
FDB46,3277.05029267,8
NCC30,3337.14063634,3
FDE58,1657.3987318,6
FDC05,2038.29091986,4
FDY15,2317.27602067,8
FDG14,2419.94021867,8
FDL08,3890.41482836,9
FDQ47,238.535687549,1
FDN12,1479.36291344,6
FDW10,2478.32935399,1
FDD02,1642.12255773,6
FDX35,2069.83806734,0
FDT35,2656.91275252,8
DRN47,2007.2158003,4
FDB11,2001.05983859,0
FDN20,2429.2038174,7
FDB59,2902.8513485,6
FDJ58,2402.72784952,7
FDU60,2683.39927441,8
FDS03,1208.58899067,9
FDU40,2090.41406685,4
DRH15,891.10677752,9
FDD04,3572.12273188,5
FDQ01,3764.13547259,8
FDF28,1815.98573258,6
FDD22,217.261323976,0
FDY19,1902.47399866,8
FDN33,1193.7678512,6
FDV36,1811.20437336,6
FDW01,918.056545713,0
FDJ28,3181.85338072,9
FDB17,2577.27441636,6
FDM40,2180.50963832,9
FDV46,2020.57766785,7
FDQ44,2071.53989866,9
NCD42,748.127810333,8
DRH37,2612.26311332,8
FDR10,3138.9880411,3
NCD06,2096.9779032,5
FDI53,2438.0712615,8
FDG16,3037.38007054,6
DRB25,1726.70587156,8
FDY09,2777.4214174,8
FDX48,2236.945301,7
FDC03,1596.63957157,0
FDT47,1419.60698582,6
FDW44,4115.29175391,5
FDT24,841.469120506,2
FDT12,2679.52041498,4
NCS38,1498.95286813,6
FDO39,2506.07948355,6
FDA13,671.931008496,8
FDO48,3266.69621087,6
DRJ01,2176.65084023,2
FDD53,1255.42218346,3
NCT05,4114.86287609,9
FDQ51,661.853853975,7
FDU60,2397.80991717,1
FDC59,1101.5882702,8
FDP36,655.470238425,6
NCM19,1541.68746192,2
FDL16,355.014499523,6
FDE50,3551.64188431,3
NCR18,578.292908497,1
NCD30,1368.2234353,6
FDH31,1462.01158274,1
FDD56,1646.29955397,4
FDC47,3559.84598942,9
FDZ21,1355.96747434,7
FDM01,1778.00568768,9
FDF24,1206.80383633,1
FDW23,428.545085642,2
FDY52,1641.43702297,3
DRH37,3966.63857046,5
DRO47,3117.51128234,5
FDR25,4127.54169621,9
FDQ24,5193.93170929,5
DRJ51,4046.57309525,3
NCU06,3252.45253349,6
NCV18,1763.44112249,3
NCC06,3422.28846877,5
FDZ01,2326.82419895,3
FDT14,1601.60633592,2
FDD11,2980.56449291,4
FDN09,3534.21698133,2
NCO18,1391.90105215,0
FDZ50,2618.49262933,7
FDS44,3302.46153862,1
FDI36,2860.42924532,7
FDA26,1918.4559866,0
NCY53,1919.76092243,9
FDF32,3202.21396094,9
FDF59,497.82888123,0
FDB20,1274.01854821,8
DRH11,735.231375088,6
FDT03,3093.73439548,9
NCH06,3476.14618654,6
FDR55,2973.57731081,9
FDI10,2438.22846981,6
FDZ12,1905.25297877,7
FDM12,3083.18218275,9
DRB25,1479.36149012,7
NCS41,2575.42122516,1
NCT53,2689.66226627,9
NCD55,504.91832671,1
FDY08,2218.1851075,9
NCP55,1137.18847216,9
FDA33,2098.8034964,1
FDQ33,2008.54970157,1
FDE45,4187.48378575,5
FDT26,1692.55545056,1
NCV53,3867.97242907,9
FDK60,2932.85297008,5
NCJ29,1397.45810014,8
FDI15,3670.10460314,7
FDX21,1457.50782692,1
FDV49,3172.30323031,4
DRO59,1311.04818653,8
FDZ14,1767.424481,7
FDP32,3315.42528581,5
FDC33,2863.77912779,2
FDT14,328.09801909,0
NCN54,2704.30977027,5
FDR57,3901.13047429,5
DRK12,665.624347029,8
FDX52,3233.26880056,9
FDX08,1433.1762706,0
FDP10,30.3808549709,0
NCP50,1095.2164197,7
NCL06,3685.37565004,1
FDP25,3186.83712471,1
FDE53,1473.33555627,1
FDL27,949.878822611,2
FDC35,3234.31170084,9
DRJ47,1281.73427522,0
FDD16,1799.72142193,3
NCN42,2503.19490536,9
FDC38,3355.8510395,5
NCO07,3096.8795876,7
FDQ20,887.531507884,9
FDI32,1609.4517805,8
FDN20,1286.3313368,0
DRJ51,4882.04649428,5
FDU08,1380.87167224,7
DRN37,1558.86850379,4
FDD05,594.740678143,0
FDW15,2384.79576721,8
FDI52,1892.9155352,8
DRM11,4149.23709924,9
NCO06,253.285665364,7
FDU38,3050.36548454,9
FDU59,2979.26226607,3
FDJ10,2111.25380651,8
FDM13,2233.57186673,9
NCJ30,1578.90905277,4
FDM45,2438.27296688,3
FDP36,621.700428861,7
NCD30,189.573928452,0
FDN48,1269.49499196,2
FDY32,2536.17471701,9
FDU47,2189.6345832,8
FDF17,2154.86403911,4
FDP34,2069.06710163,2
FDA47,2647.08811816,9
DRD27,3047.66523859,5
FDW38,598.343893683,7
FDZ15,1059.48186393,4
FDZ03,4286.83185716,5
NCN19,3130.155948,9
FDG02,2789.06441445,6
FDS31,2660.34702523,6
FDW43,2699.28101544,4
FDZ47,142.037356081,0
FDO57,2173.44910002,2
NCL07,479.093786816,1
NCV42,1546.71560051,1
FDP40,1648.97570703,2
FDP48,2003.13916474,4
FDH21,2304.36852575,2
NCP02,1163.96581611,9
FDK24,856.987688162,9
FDC41,891.076514788,7
FDF08,1198.65348444,2
FDO49,754.422645949,2
FDS56,5447.40168184,5
FDX46,1579.94862858,3
FDQ07,3135.22247957,1
FDC32,-83.8868500016,0
FDT21,2950.8677237,4
FDG58,2174.72274175,7
FDW14,1625.94814043,9
DRA12,3624.61295959,5
FDV27,1259.15648029,1
DRD25,1527.25926824,1
DRF48,4297.06553382,5
FDX24,1338.9865498,2
DRJ51,3524.31925019,8
FDE45,2579.94137168,7
FDE14,1728.7459082,8
FDG53,1951.27034821,7
FDT08,2354.36178224,8
DRC27,5191.48948369,5
FDG20,2434.55772936,6
FDC21,1811.57719381,8
FDV31,3186.90347571,3
FDB58,2091.70875263,7
FDV23,1903.40588538,8
FDA25,705.253737864,4
FDC15,2277.87936016,8
FDU47,2279.76802057,9
FDE23,595.271358259,1
FDS08,2499.12270058,1
FDW03,3145.91445527,5
FDJ60,3106.79113857,3
FDM34,1775.21402721,2
FDW33,1356.97592058,1
FDZ40,706.855712925,1
FDE33,1895.05480037,3
NCC06,639.951029923,0
FDU11,1852.18067829,8
FDL44,2378.2595816,2
NCZ29,1735.18478768,2
FDG28,2438.2626415,0
FDL12,1467.05525273,3
FDD52,1333.11249636,2
FDO15,1065.96256484,1
NCN29,2290.03635679,5
FDW36,1474.94051622,1
FDB21,3538.59333874,8
FDZ28,1836.66017976,1
FDY10,1587.4123178,6
DRG39,734.067648874,2
FDN28,1491.9689516,1
FDV15,1277.3005531,6
DRI13,3198.71041583,6
FDH20,1659.42429972,8
FDY51,3091.67852068,1
FDE16,3007.27299341,1
FDX40,1120.94683637,3
FDC48,1915.47475321,3
FDS14,2462.59350411,8
FDX56,3000.46809284,2
FDI10,2678.58616759,8
FDI14,1927.39484892,1
DRM48,329.672071672,1
NCH07,3775.06478398,5
FDY26,3087.67535643,1
FDD02,3272.54152526,5
FDM12,2954.359919,8
DRF01,523.012963347,0
FDV36,2064.93072893,8
DRI59,3246.63855689,1
FDV03,2955.25369452,3
FDO39,2488.78336663,2
NCB07,3525.53223413,3
FDH38,3300.67146208,5
FDZ13,505.878910311,6
NCZ30,1990.79302544,8
NCA06,244.845910272,6
FDB04,1594.32603107,9
FDN50,1351.14824458,1
NCG06,4108.31228172,9
NCY17,1112.99278969,3
FDC23,2839.48204095,8
FDK33,3483.28799017,9
FDR03,3480.56695117,9
FDZ07,801.548659333,7
FDO38,1007.36783292,1
FDS59,1812.5688973,8
DRM11,3033.75070114,4
FDX52,4454.30025974,5
DRJ35,1574.25279611,3
