Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDW15,2136.88605424,7
NCT53,2308.51923217,7
NCG55,3256.60047385,5
FDD48,1607.78203825,6
FDG47,4272.58186592,9
FDI21,809.409552965,2
FDT27,3453.29261584,2
DRO35,1603.65327789,1
FDD33,3310.4371612,2
FDC04,3577.57579299,6
FDY34,2385.67327897,1
DRJ49,2294.01809454,9
FDE05,2532.68257631,9
FDU31,3289.33037394,2
NCN19,4447.17576631,5
FDK56,4232.69306086,5
FDK58,1442.69526118,2
NCJ42,1415.86394533,6
FDZ34,4417.30745169,5
FDA52,3194.77510206,3
NCR29,572.104311621,1
FDT48,2922.47473594,6
DRJ51,2548.24375319,4
NCS54,2886.31614351,8
FDV01,2188.80248251,6
DRG51,4121.23780445,5
NCG42,1769.04799179,1
FDA51,1880.13602666,9
FDV19,1049.28368848,0
NCT18,2583.60407636,7
NCS41,2634.34900981,7
FDO03,3692.96769487,8
FDL12,-707.519907661,0
FDY37,824.622743165,0
FDI58,1660.55850185,9
FDT28,2873.42106892,3
NCC42,627.396005051,0
FDO01,1906.917236,2
FDJ02,2100.08469528,1
FDQ04,1173.50911879,3
DRL47,1731.20388352,1
FDZ32,1518.913051,6
FDC35,2887.7276059,6
FDX14,880.36075157,7
FDZ35,1448.54296989,1
FDL14,2233.11094707,1
FDO04,1104.52587863,9
DRK11,2230.11021677,2
FDB44,3915.64860502,3
FDZ50,3093.18684014,9
FDI12,2833.49885377,5
FDU43,3514.15917585,2
FDD58,-31.7557374449,0
FDB27,2827.69235503,2
FDB04,1941.6820202,3
NCO17,1509.2276732,1
FDL12,629.797768777,2
DRJ13,2717.9988105,9
FDD57,1330.18211278,7
FDW19,1579.91131946,6
DRD27,2211.80572975,3
FDH27,3725.90914442,5
NCW30,5575.1567607,5
FDR40,1938.26291326,3
FDG05,2155.82063164,1
NCY41,-496.272105406,4
FDI38,3896.75011781,3
FDR20,825.717078553,8
FDE09,1537.00811924,2
FDN50,641.735666106,4
DRF27,2228.9382943,7
DRF51,160.480175939,1
NCO02,16.014835285,4
FDB51,2464.60225379,5
FDJ50,600.368009918,1
FDN52,972.654249622,1
FDX14,878.851040175,1
FDT27,2709.13441075,4
FDV10,380.975857113,1
FDU33,675.487279595,8
FDU58,3047.59430019,8
NCP42,4549.47671533,5
FDL51,4851.74438706,5
DRH15,2125.45332775,5
FDU16,1153.70299899,2
FDW15,2148.43670817,2
FDQ44,1701.29350135,7
NCI06,4265.96447068,5
DRK23,2965.15697345,4
FDC28,1487.44954983,6
NCY17,-429.44042451,4
NCV05,2984.27505405,3
FDM34,1046.73381276,4
DRD60,4365.490645,5
FDT38,1401.82810762,8
FDQ57,2859.36311775,3
FDE59,1995.03608373,5
NCM43,2649.05338371,8
DRI51,2926.31668446,9
NCG30,1608.70619588,2
NCK54,1587.81914705,6
FDQ16,772.827431481,4
FDI36,2833.97294169,1
FDX16,3760.76140041,5
FDA34,2826.71696386,8
FDJ48,4431.98431452,3
FDU47,1892.79901993,6
FDS39,2341.17011784,8
FDD11,4010.68638054,8
FDM16,2699.64685461,5
FDU56,3428.33381935,3
FDQ32,1744.97131178,2
DRK35,339.372038314,1
FDA58,3765.09745071,9
DRG48,1416.46341544,4
FDT59,2183.98249609,0
FDQ31,487.569583655,4
FDS51,1578.49311167,3
FDW32,2800.64578227,5
FDI15,5446.6255735,5
NCV30,710.029069021,2
DRG25,3209.62843698,9
FDT02,286.368566804,1
FDO33,3175.27325121,5
FDP38,612.526771082,6
FDZ45,2826.4886085,6
NCA54,4281.26107515,5
FDU33,396.839294008,2
FDN58,3456.32210186,2
FDI05,882.833727315,7
FDM57,297.223757865,4
NCS42,2823.38345494,5
FDB57,3327.95278263,7
FDC03,2853.61952121,7
FDZ58,1585.0529758,1
NCK29,1585.21734371,7
NCR53,3112.97340333,7
FDE26,3681.74863465,5
FDU52,2600.5289149,9
FDE41,2807.24775786,5
FDU38,3479.37891199,3
FDA52,2454.89859271,2
FDW46,1099.23215916,8
DRI59,3339.98577069,6
FDT38,1095.81111261,6
FDL33,3549.81255138,3
FDQ01,5284.48899395,5
FDJ08,2951.20205378,8
FDQ47,637.997193196,9
NCZ18,3422.65344293,1
FDE29,578.392376104,2
FDF10,3623.93878719,5
FDC48,1576.64891056,9
FDY58,3297.77958062,1
NCX30,2398.43439203,0
FDV11,2486.65991262,1
FDT46,862.146433465,8
DRD01,-43.4116505978,4
FDQ11,3755.05807888,1
NCM41,1233.56990968,2
NCC55,254.362947908,1
FDG45,4687.29891709,5
NCQ54,2863.24564511,9
FDM34,1756.56232295,7
FDD17,2804.91611648,4
FDN38,5359.00153079,5
FDB53,2715.85808614,3
NCL06,3815.67502517,6
NCV18,163.343154996,4
FDX25,2481.70434025,1
FDB39,954.352772204,8
FDC33,3307.76665573,9
NCO14,1280.25738936,3
FDA58,5075.9056967,5
NCQ02,2744.84925969,2
NCR53,3153.59664393,2
FDN52,1364.89481345,8
FDG26,4080.44796167,8
FDE23,2229.12693991,5
DRI37,575.226424514,1
DRH37,3192.41903986,3
FDO01,1870.69634692,6
FDK45,2002.83267954,9
FDP23,3635.14034445,9
FDM33,3136.94296416,6
FDD36,1707.74559793,2
FDL56,990.194988698,2
FDT27,2141.44190361,0
FDG52,450.359474696,2
NCL42,3578.47551807,6
DRJ24,2889.99343524,8
FDV38,808.043105248,8
FDT35,2424.41728773,7
FDY51,3134.68035186,7
FDC37,1468.7678594,2
NCP43,2562.7561199,1
FDO33,1451.03715033,7
FDW04,2649.52068991,3
NCC31,2521.42715997,8
FDK22,3612.45676803,9
FDJ50,690.222031269,2
FDV13,1260.96149155,2
DRL60,2218.78394812,2
FDW03,1494.22019597,2
FDY27,2587.17176425,6
FDB39,2340.30862599,5
FDU59,2244.8802028,7
FDZ57,2282.22965474,9
FDO21,3825.19948531,9
FDS43,3510.2574083,3
FDU28,1348.33985452,0
FDC51,532.915928161,0
FDW16,-17.8404643503,0
FDP32,328.530735677,0
FDB60,2163.62923695,4
NCQ30,1963.56149547,8
FDD26,3112.37734851,9
FDI44,896.448404674,7
DRH23,783.630099144,8
FDO44,1723.36874949,8
FDG04,3062.41738101,8
FDM32,2939.16890512,5
FDM09,2347.31565818,1
FDZ47,1268.37346181,1
FDM40,3526.54147162,5
FDY48,1418.41074667,2
NCM30,390.595248452,7
FDX36,1838.95600245,0
DRF03,438.586297488,2
FDN51,4346.67001915,9
FDM57,1525.91001474,9
FDB35,1684.14985866,9
FDY13,2721.72894506,5
FDA37,1796.1614329,2
NCX53,2037.82544502,2
FDD59,1841.18993266,3
FDX10,-547.62454351,4
FDC03,3637.13395337,3
FDW43,3396.26251578,6
FDW10,2768.04733091,8
FDY14,5540.27498746,5
FDV43,434.138265195,7
FDO40,2093.40774991,1
FDP46,2839.24736607,5
NCE43,1506.27052378,4
FDD05,1702.07704277,6
FDJ60,1076.15446545,0
DRE27,1968.12701501,3
FDO11,3779.32388911,6
DRG11,3131.48306805,5
FDK33,1911.90833435,0
DRM23,2326.33676309,7
FDJ02,3840.92554982,5
NCZ05,1379.22553481,7
NCL30,1673.17960817,1
FDZ19,3217.54422187,3
FDM45,2074.80532264,9
FDO36,2791.62387779,8
NCK31,588.395646225,7
DRJ37,2176.9251525,7
FDP24,2390.14133239,3
FDF46,1440.65349102,1
FDX46,-25.601308499,4
NCL18,2583.5017177,7
FDJ26,3034.04762367,1
FDJ07,1625.81089278,7
FDY15,1993.69806337,1
DRG01,976.906132195,7
FDF58,845.19031592,7
FDZ14,1000.6159731,4
FDP31,1096.80070046,9
FDH45,343.429870915,1
FDA09,1019.44049098,0
FDW31,2938.20110684,6
FDA57,718.537538316,8
NCE55,2389.87522912,6
FDC17,2453.2906284,4
FDC59,757.662032662,1
FDA22,2274.22003545,1
FDK52,3235.31180024,6
NCM26,2472.32117069,8
NCT53,2366.73059761,6
FDW45,2895.47684386,3
NCI18,3287.6741659,6
FDE38,3142.82673069,3
FDF08,439.805272553,4
FDY58,2067.35990028,0
FDF58,137.373020566,4
FDX39,3103.62225033,2
FDB44,3556.38045078,9
FDF28,1757.69319963,1
FDE39,1577.37768993,1
FDT37,4538.11744798,3
FDZ45,2848.2471817,2
FDO40,2159.50239791,6
FDM57,2802.14931825,5
DRG36,2413.63720781,2
FDY36,-294.029473057,0
DRL60,3901.00303034,5
FDS25,573.101547255,4
DRF49,3213.2858434,5
FDP16,3618.5445114,7
FDS60,3065.27633218,9
FDU15,2145.61944106,5
FDK43,2081.45136508,8
FDN25,1025.76168763,8
FDE53,1884.97535565,9
FDB22,2042.3549356,1
FDE39,1677.98470264,2
FDX35,3332.78913845,6
NCG54,2789.78981291,9
FDH27,2046.24499904,6
NCK42,3127.02653587,1
FDS25,1817.75511871,9
FDI10,3253.35309763,3
FDU35,1310.42979341,6
FDI04,2901.38849984,2
DRK23,3707.64412386,6
FDB53,1097.76705006,4
FDY02,4283.70447162,9
FDM60,473.015470411,6
NCJ31,1819.00153756,0
DRP35,1723.59771974,2
NCQ30,2498.34965023,3
DRL11,982.794896067,0
FDU01,2713.78450722,1
FDR39,2531.04385693,6
FDO08,2698.5757478,8
FDC02,3813.46378604,7
NCZ29,1715.71756279,6
FDF29,643.122706562,0
FDZ23,2731.76097977,2
NCU53,3135.59480863,3
NCW30,3797.01389807,1
NCM26,3898.66644112,5
FDV50,3265.52156908,5
FDW15,2527.06632061,9
FDI35,4318.32474047,5
FDO11,3759.36220561,2
FDN48,1496.11472941,8
NCA17,2533.20622098,9
NCN54,982.641028103,1
FDP22,458.118053731,1
NCB54,1736.1054156,6
FDD08,392.662487411,7
DRM48,-1116.00527549,0
FDG41,3202.65027191,5
FDE44,2033.42094435,5
FDE26,1969.13199553,6
NCS38,1392.32455096,1
NCJ54,4121.35823128,3
FDI40,421.341029538,4
FDN45,3939.49107439,3
FDU43,3840.40213452,8
FDI04,1537.61849768,0
NCC07,2226.51141683,3
NCC07,726.844639657,4
NCD18,3327.07604406,7
FDU55,3831.29216773,6
FDX59,336.532577066,6
FDR52,3192.25264954,9
NCP17,726.367071292,1
FDQ32,1734.92850654,7
NCT17,3139.29304016,9
FDO10,1208.59831782,9
FDE32,775.563373638,9
FDN44,2286.32550963,7
FDH02,1272.08801611,6
FDK60,1249.23937187,1
FDS24,411.035279409,4
FDL03,1661.99730077,0
FDB46,4756.36015677,5
FDO48,3774.2718616,9
FDZ39,1913.33873347,9
FDT02,2064.33755056,5
FDC50,1061.3115755,1
FDP39,546.876611637,6
DRG15,1505.53773997,3
FDP10,2049.84243474,3
FDF53,4296.99182149,5
FDN34,2478.70257774,7
FDK02,1561.57696329,7
FDC23,2561.48049607,7
FDJ10,1049.35029361,4
FDE53,1489.06932928,6
FDR25,3841.23672707,6
FDW50,2612.9084723,8
FDS09,1003.73734817,9
FDW49,1156.0981509,0
FDU51,2818.71474173,8
FDF28,2603.76923886,3
NCY30,3386.69926395,3
FDD44,3826.54396551,7
FDX09,2516.85660496,2
NCF30,1541.98138274,1
FDZ50,1904.18946551,4
FDW37,992.148626346,1
FDD11,4192.4845691,9
DRH39,1710.85740331,3
FDA36,3165.07153842,9
NCG43,1589.28044255,9
FDF02,1311.53918928,6
FDP57,3042.18226183,5
NCE42,3443.24704046,2
NCR38,5289.51569769,5
FDP03,1012.35720289,4
FDO51,503.005609798,6
NCQ42,2067.75969169,8
NCM41,1497.28253966,8
FDH48,2787.72966012,5
DRF60,3778.30291557,8
FDJ27,1286.91576046,6
FDQ14,2058.60058185,1
FDN27,1632.73429328,2
NCQ02,3062.83572306,8
FDJ33,2136.71125808,9
FDP07,4457.14608209,5
DRE01,3805.47095236,9
FDU36,1353.72122762,7
FDL28,3381.49403069,2
NCX53,2307.57963976,8
FDZ39,1431.04228337,1
NCP42,2808.6950048,1
FDJ14,1104.57528004,6
FDK04,1073.65684634,9
NCC19,2729.28158252,2
FDS09,1367.41675498,3
FDZ02,1700.19999448,8
FDD35,2486.75113677,3
NCY42,2077.41774964,2
FDB05,3578.18710498,7
FDF20,2850.97013528,6
NCO41,2121.95803887,3
FDC40,2737.34673854,5
FDV58,2722.02217983,7
FDZ57,1859.79773396,7
DRM35,2870.50018308,8
DRN36,2061.75210396,3
FDQ13,1449.67158934,8
DRO35,346.389178242,0
NCD43,1445.6506648,6
FDA51,2218.54290386,3
NCX17,4977.22540794,5
NCZ17,762.181171681,9
FDR11,3868.84491786,5
FDW34,4010.51123581,9
FDN50,1321.16317018,2
FDS09,845.438488808,8
FDS48,2964.1179888,3
FDL44,2805.29125879,9
DRF48,3519.73411602,3
FDA14,2838.88836139,3
NCD30,1731.22281652,9
FDI16,500.320688033,2
NCG06,3824.74127291,6
DRZ24,1635.75282431,6
NCS17,1189.80065848,7
FDB37,3633.07121053,7
FDE10,1788.045585,6
FDC57,2802.30145113,7
FDM12,3520.82254148,3
FDE24,2334.53577141,9
FDW22,3276.24700502,7
DRD01,2362.43398774,5
NCZ18,5194.14907851,5
FDN49,346.073885114,7
FDR22,1631.85761378,6
FDV08,-176.505019479,4
FDY39,3013.57719787,8
FDV36,2211.07836125,9
FDO60,509.039263206,7
FDU04,3454.66839978,5
FDR20,2281.70557815,5
FDW19,848.765133799,4
FDU40,3252.46217769,9
FDK15,1214.97242697,7
DRF15,2210.2802411,6
FDQ25,2585.07679985,2
FDI48,-90.4487555128,4
FDS49,1229.79410467,8
FDV22,2634.58083936,8
NCV42,1792.20652258,8
FDX26,2879.75271074,8
FDI33,1991.03708251,3
FDZ14,2157.42251439,9
FDG10,710.007999037,1
FDM38,1350.38253535,3
FDG26,5472.66880448,5
FDH46,1424.13638668,6
FDN13,1960.48565043,3
FDU57,2094.62906092,6
NCI06,2858.12263576,8
FDM38,588.75124747,7
NCG42,482.656334189,0
FDL39,2612.15293055,7
FDT31,2121.58183692,4
FDV59,3113.9497295,1
FDB49,1442.43962549,6
FDD58,1767.59052533,9
DRN59,787.153290457,8
FDX48,2674.85455899,9
FDQ11,4220.0223043,9
FDY12,941.356468138,9
FDQ11,3808.01889752,7
DRI11,1657.6189249,2
FDY32,3889.98572049,5
FDS51,743.429156872,7
FDR19,468.730429034,0
DRB13,3677.32452569,3
FDS21,837.233574883,6
FDQ40,2597.13426161,7
NCE55,2323.88247989,1
FDX43,3994.23133407,5
FDS12,1977.30865004,9
DRK01,2958.02180042,5
FDN25,690.141260559,2
FDB60,3154.31855132,8
FDQ13,1158.14353109,2
DRK13,2764.30217323,7
DRF25,1167.49779791,3
NCD42,-255.459027504,4
FDW25,1127.60662358,7
NCV29,4298.01448205,5
NCK42,3168.2119719,6
DRJ13,3945.80192572,5
DRD15,3438.38369275,2
FDM27,2082.86549336,7
FDZ50,3450.64209105,3
FDC04,3857.10890818,8
FDF50,3163.22920411,9
FDP15,3730.44509673,7
FDK46,3806.03813012,6
FDZ56,3238.37138728,3
FDY60,2541.1482529,9
FDB10,3435.73871768,6
FDR57,2290.14568266,7
FDU58,3202.90880599,9
FDH02,1559.41909683,8
FDP48,2635.96491435,1
FDI46,3659.95406306,6
FDW56,2701.34861823,1
NCM19,253.26613883,0
FDS50,4909.30380736,5
FDK24,343.229984401,1
FDO36,2557.0607224,2
FDK45,3278.63452124,5
NCL05,444.606710044,7
FDL32,2263.81335499,3
FDA28,2227.03024603,9
FDY36,1805.2681061,3
FDP32,2494.48375104,3
FDL50,2057.75864333,8
DRC24,2638.39528207,9
NCS18,1456.03160373,2
FDD16,978.490080737,2
NCV18,944.385641916,1
FDX07,3027.33077369,8
NCZ05,3071.95060142,5
NCI31,221.607454358,1
FDK14,1530.25379044,9
NCR06,500.762878825,7
NCF54,2893.53502343,9
DRG23,756.338007958,0
FDD53,756.837437288,8
NCM31,3590.11825375,5
FDT16,3918.90139385,2
FDR40,1137.81362807,6
DRG25,2739.3116569,2
FDT10,744.959419489,6
FDY32,2148.4651674,1
FDN50,1325.50817548,6
FDZ35,812.692018681,4
NCP54,1684.29262914,7
NCD07,1504.74435718,6
FDS02,3508.85872708,3
DRN59,1332.61552089,3
DRB24,2223.44471997,1
FDP37,3295.30081853,5
DRB01,3510.28494201,3
FDR47,3062.80678725,8
NCM31,582.49099138,0
NCF06,5542.40151405,5
NCV17,3532.58903598,5
FDS10,3004.29026461,9
FDN52,1063.57492234,6
FDZ48,1451.62322515,1
FDJ48,4082.22670515,9
DRB13,4586.26640852,5
FDV59,3175.47850796,2
FDL32,1447.01930325,6
FDZ12,1920.57763578,6
NCR06,2171.09977434,5
FDP51,1636.3951575,2
FDY22,1804.86191077,1
FDZ38,2937.87756634,9
NCO54,670.193018647,6
FDR23,2462.97325371,6
FDM38,1050.63326282,9
FDS25,1387.35021783,1
FDZ22,1029.16868304,1
FDZ20,3056.66204593,4
FDD45,-220.126811551,0
FDN03,4189.70377575,9
NCW30,4150.46527736,8
FDY24,2271.13272563,5
FDJ26,2303.0062297,4
FDM15,2606.90956317,9
NCW54,2285.62218081,5
FDA23,1358.41938791,7
FDA39,-220.545183259,4
FDZ12,1956.01545376,2
NCB42,1928.60445463,8
FDL16,604.585026942,8
FDO24,1384.60884959,4
NCP42,3121.62880091,8
FDR19,2733.52098121,3
DRL01,3445.01502085,7
FDV37,3170.13746563,8
FDI41,776.37763624,0
FDF58,1238.45169342,9
NCF43,2764.31004777,3
FDN02,3379.92087407,9
NCP41,1497.8165334,6
NCY17,1980.51456917,5
FDL58,5608.43805028,5
NCA30,4251.66910098,5
FDE46,2957.90372054,3
FDY38,3324.44805689,6
NCH29,2984.22074128,5
FDO20,3618.29055312,7
FDP44,2173.89823867,3
FDM02,2878.6367245,5
FDJ14,2774.82808739,5
FDH04,18.6893669584,0
DRK23,4015.21477574,8
NCW05,1555.89723242,8
FDF12,2454.22737016,9
FDL51,2414.43842627,4
FDN03,4559.88631589,3
DRJ37,2563.99382865,9
FDM12,1983.95105675,4
FDA16,3265.89210149,7
NCB07,2783.68788934,2
NCI17,280.741223844,4
FDR51,2244.26751305,8
FDJ55,3375.42880411,7
NCZ17,266.100490398,1
FDU25,692.702278252,1
NCG18,1424.66946784,7
DRM11,3843.52494528,2
FDH16,1208.45367297,6
FDZ04,1552.91497221,3
NCX53,2033.75109099,6
FDX38,2270.12140879,5
FDX09,2796.42285885,8
NCW05,2069.64062332,3
NCS41,2642.79332219,2
FDI26,2872.90219812,8
NCZ41,3391.38097663,5
NCK06,2038.21694035,8
FDX23,3021.63704698,5
NCA42,2547.97845458,8
FDC20,1095.40584762,9
DRC49,2813.26829747,3
FDX01,1594.14892917,1
FDC08,3263.86279911,7
FDC02,3785.98086908,2
FDK10,2630.84436178,7
DRC24,2171.70627655,1
FDW16,559.613146827,4
NCU06,4079.10106124,3
DRA59,2603.49683855,7
FDR24,474.539478755,4
DRL35,1308.61862167,3
FDA49,1047.4505643,1
NCC55,603.068527765,8
DRD24,1356.73962086,4
NCE55,2819.76687431,9
FDT33,2475.48989301,7
NCT53,2274.164422,1
FDS26,4056.68590388,8
FDL22,2003.21771879,3
FDP44,1414.28013252,2
FDC52,3022.39118193,3
FDI53,787.741642121,0
FDZ23,3012.90609653,8
NCT18,2536.83702574,1
FDR13,1980.90721197,8
FDB09,395.482646453,0
FDZ60,1309.02231112,1
FDB11,3554.68656612,8
FDC10,2441.41048264,3
FDW56,2772.07749358,6
FDK14,2801.01512186,5
DRE27,2875.25805371,5
FDA38,3585.20743023,2
FDT11,2814.88174664,7
FDP15,3724.9036036,6
FDV27,1211.8582662,6
FDS36,3236.78801118,5
FDY40,2212.93582776,5
NCF19,1000.01148721,9
FDF53,2608.65603567,7
FDS14,3917.21931611,5
FDE56,934.324006049,8
FDZ19,2484.68632204,6
FDZ46,1432.61497429,1
FDR16,3353.6313393,8
FDG29,1213.14968569,3
NCE30,3027.54861508,2
FDZ40,914.774403018,8
FDG58,2974.08946548,3
DRH03,1262.84093753,1
FDZ47,1330.62888893,7
FDV04,2917.13826168,3
FDZ10,2530.79982847,3
FDG46,1622.54204225,2
NCF07,1342.20223071,7
FDY44,2906.56207219,6
FDB21,3344.41665948,1
FDS20,2620.00418726,6
FDS49,1409.91081506,9
FDX55,4881.80932699,5
NCQ02,3532.32696077,3
FDR25,3753.44058629,1
DRG39,670.612911267,7
FDB46,3365.29432768,8
NCC30,3379.40569027,3
FDE58,1629.11096305,6
FDC05,2052.30164343,4
FDY15,2371.86249967,8
FDG14,2461.0745554,8
FDL08,4004.20930956,9
FDQ47,120.448071101,1
FDN12,1451.60967075,6
FDW10,2450.51317382,1
FDD02,1616.19036875,6
FDX35,2026.666093,0
FDT35,2713.96972704,8
DRN47,1997.35878199,4
FDB11,1943.21495595,0
FDN20,2436.20322034,7
FDB59,2930.93440374,6
FDJ58,2419.93732112,7
FDU60,2738.39275279,8
FDS03,1191.97617422,9
FDU40,2087.82835603,4
DRH15,867.556397434,9
FDD04,3648.12932475,5
FDQ01,3889.77908148,8
FDF28,1795.73651587,6
FDD22,82.4993254946,0
FDY19,1913.71015606,8
FDN33,1155.94823062,6
FDV36,1790.24105016,6
FDW01,810.666853957,0
FDJ28,3255.32384727,9
FDB17,2596.00730143,6
FDM40,2227.61270258,9
FDV46,2002.94825235,7
FDQ44,2089.90104105,9
NCD42,693.993654195,8
DRH37,2659.27220273,8
FDR10,3169.26524047,3
NCD06,2097.0074465,5
FDI53,2494.38754141,8
FDG16,3087.9424085,6
DRB25,1734.87636467,8
FDY09,2828.43563403,8
FDX48,2237.94448885,7
FDC03,1525.83265297,0
FDT47,1380.21203176,6
FDW44,4209.33112643,5
FDT24,801.483309806,2
FDT12,2708.10416045,4
NCS38,1469.77817057,6
FDO39,2537.46671242,6
FDA13,629.26716328,8
FDO48,3319.1578203,6
DRJ01,2191.00107326,2
FDD53,1199.59702968,3
NCT05,4232.00266228,9
FDQ51,577.69282274,7
FDU60,2367.86850114,1
FDC59,1072.1017314,8
FDP36,588.453821703,6
NCM19,1507.73512057,2
FDL16,284.579262268,6
FDE50,3605.9738826,3
NCR18,446.191297257,1
NCD30,1319.73567522,6
FDH31,1376.59597146,1
FDD56,1641.42285362,4
FDC47,3665.9538321,9
FDZ21,1308.91299207,7
FDM01,1794.5589646,9
FDF24,1111.89123967,1
FDW23,351.602607272,2
FDY52,1600.41097093,3
DRH37,4053.04299758,5
DRO47,3176.68171007,5
FDR25,4267.98492361,9
FDQ24,5349.98231583,5
DRJ51,4141.37795463,3
NCU06,3307.15836916,6
NCV18,1741.62218729,3
NCC06,3475.60591411,5
FDZ01,2320.2334524,3
FDT14,1588.9034476,2
FDD11,3018.99384453,4
FDN09,3599.8100635,2
NCO18,1293.06046964,0
FDZ50,2645.33830505,7
FDS44,3333.81046651,1
FDI36,2897.86543442,7
FDA26,1864.54346833,0
NCY53,1931.38876552,9
FDF32,3283.59237801,9
FDF59,368.001467217,0
FDB20,1257.5725158,8
DRH11,670.789924834,6
FDT03,3157.64049588,9
NCH06,3543.38624869,6
FDR55,3054.66007473,9
FDI10,2454.95040775,6
FDZ12,1902.67885578,7
FDM12,3160.21351559,9
DRB25,1446.92164631,7
NCS41,2550.15972842,1
NCT53,2740.7628778,9
NCD55,370.106194121,1
FDY08,2268.44153572,9
NCP55,1101.39991559,9
FDA33,2048.20430201,1
FDQ33,1961.98810205,1
FDE45,4286.05705802,5
FDT26,1627.49862962,1
NCV53,3972.79390591,9
FDK60,2978.06406097,5
NCJ29,1380.84063453,8
FDI15,3760.75988732,7
FDX21,1383.28103193,1
FDV49,3223.15097529,4
DRO59,1297.96727016,8
FDZ14,1746.99271366,7
FDP32,3379.1479391,5
FDC33,2904.11505579,2
FDT14,209.118319376,0
NCN54,2720.34059666,5
FDR57,3980.92512121,5
DRK12,616.240604143,8
FDX52,3312.43168336,9
FDX08,1339.19706831,0
FDP10,-107.219635466,0
NCP50,1030.61006383,7
NCL06,3718.45962531,1
FDP25,3190.34133517,1
FDE53,1391.80660835,1
FDL27,883.725313504,2
FDC35,3325.42990103,9
DRJ47,1187.22843908,0
FDD16,1769.15847336,3
NCN42,2536.23209765,9
FDC38,3426.87149609,5
NCO07,3132.49017778,7
FDQ20,847.412245565,9
FDI32,1629.01427855,8
FDN20,1184.860042,0
DRJ51,5026.04685232,5
FDU08,1336.94614598,7
DRN37,1548.48848776,4
FDD05,456.081543049,0
FDW15,2421.6771875,8
FDI52,1914.96833452,8
DRM11,4283.19787531,9
NCO06,161.603927778,7
FDU38,3128.17032292,9
FDU59,3022.08047651,3
FDJ10,2147.93848703,8
FDM13,2268.38953996,9
NCJ30,1562.52099923,4
FDM45,2447.80419542,3
FDP36,551.900437041,7
NCD30,29.7831692903,0
FDN48,1230.57414872,2
FDY32,2596.05105216,9
FDU47,2229.96072697,8
FDF17,2159.80569563,4
FDP34,2078.8046329,2
FDA47,2711.27059679,9
DRD27,3087.75260143,5
FDW38,535.138830415,7
FDZ15,1001.79507429,4
FDZ03,4396.80032223,5
NCN19,3194.97214635,9
FDG02,2815.64943352,6
FDS31,2683.76390579,6
FDW43,2722.17242395,4
FDZ47,-0.633761175954,0
FDO57,2182.16271891,2
NCL07,343.585386052,1
NCV42,1466.82865365,1
FDP40,1623.39034354,2
FDP48,2001.54095894,4
FDH21,2308.47918782,2
NCP02,1137.20324558,9
FDK24,831.093132841,9
FDC41,837.237875526,7
FDF08,1153.71880246,2
FDO49,683.522697366,2
FDS56,5609.66107061,5
FDX46,1540.54604801,3
FDQ07,3146.03461168,1
FDC32,-233.229020704,0
FDT21,2986.31459975,4
FDG58,2178.15996253,7
FDW14,1624.53613398,9
DRA12,3694.75671654,5
FDV27,1167.58476532,1
DRD25,1457.51986809,1
DRF48,4403.87750194,5
FDX24,1296.08292872,2
DRJ51,3628.79411447,8
FDE45,2598.20517732,7
FDE14,1731.07423233,8
FDG53,1939.54910277,7
FDT08,2390.71591555,8
DRC27,5346.02033759,5
FDG20,2460.11158352,6
FDC21,1818.93973135,8
FDV31,3239.68089316,3
FDB58,2078.47554329,7
FDV23,1928.76380366,8
FDA25,643.123619412,4
FDC15,2332.20430189,8
FDU47,2324.29441641,9
FDE23,470.243650519,1
FDS08,2474.87509025,1
FDW03,3188.86104702,5
FDJ60,3147.68911823,3
FDM34,1757.13337917,2
FDW33,1279.70061531,1
FDZ40,589.408409137,1
FDE33,1870.97665744,3
NCC06,502.960227976,0
FDU11,1873.78675538,8
FDL44,2383.32091524,2
NCZ29,1715.61990275,2
FDG28,2397.22333025,0
FDL12,1436.26700876,3
FDD52,1315.13328651,2
FDO15,957.791640797,1
NCN29,2284.88608503,5
FDW36,1400.11991414,1
FDB21,3652.49670425,8
FDZ28,1775.5302312,1
FDY10,1555.25141755,6
DRG39,665.10085144,2
FDN28,1412.35077725,1
FDV15,1248.32030353,6
DRI13,3244.87571746,6
FDH20,1655.80386961,8
FDY51,3098.92123493,1
FDE16,3003.10653136,1
FDX40,1068.33070688,3
FDC48,1890.7365975,3
FDS14,2506.24356256,8
FDX56,3047.13526512,2
FDI10,2734.47323079,8
FDI14,1879.45809383,1
DRM48,203.939165169,1
NCH07,3858.28874097,5
FDY26,3086.05673156,1
FDD02,3326.95551874,5
FDM12,3025.25791123,8
DRF01,427.766773672,0
FDV36,2083.80284315,8
DRI59,3258.40382472,1
FDV03,2985.45744248,3
FDO39,2523.19198898,2
NCB07,3585.36908162,3
FDH38,3351.50450775,5
FDZ13,441.493124121,6
NCZ30,2002.85233099,8
NCA06,159.61673358,6
FDB04,1595.06847342,9
FDN50,1262.52333611,1
NCG06,4225.31432308,9
NCY17,1066.70934232,3
FDC23,2891.33372394,8
FDK33,3566.6506516,9
FDR03,3564.19500578,9
FDZ07,738.576605548,7
FDO38,909.764574586,1
FDS59,1821.65376616,8
DRM11,3091.17081583,4
FDX52,4566.5049356,5
DRJ35,1537.45608457,3
NCP53,3811.79920704,8
